"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19991667,333072,12836,"ms087_demopolis_0_4_kipling silty clay loam, 0 to 2 percent slopes_c5l8_0",1473521,12836,333072,183301,4,"MS"
19991668,333072,12836,"ms087_unnamed hydric soils (135de)_0_7_kipling silty clay loam, 0 to 2 percent slopes_c5l8_0",1474199,12836,333072,183301,7,"MS"
19992155,333075,12836,"ms087_latonia_1_85_latonia loamy sand_c5lc_0",383665,12836,333075,183304,85,"MS"
19992156,333075,12836,"ms087_unnamed hydric soils (133de)_0_5_latonia loamy sand_c5lc_0",1474179,12836,333075,183304,5,"MS"
19992157,333075,12836,"ms087_prentiss_0_5_latonia loamy sand_c5lc_0",1474143,12836,333075,183304,5,"MS"
19992158,333075,12836,"ms087_cahaba_0_5_latonia loamy sand_c5lc_0",1473243,12836,333075,183304,5,"MS"
19991997,333076,12836,"ms087_latonia_1_85_latonia loamy sand, occasionally flooded_c5ld_0",383666,12836,333076,183305,85,"MS"
19991998,333076,12836,"ms087_unnamed hydric soils (133de)_0_3_latonia loamy sand, occasionally flooded_c5ld_0",1474180,12836,333076,183305,3,"MS"
19991999,333076,12836,"ms087_cahaba_0_5_latonia loamy sand, occasionally flooded_c5ld_0",1473241,12836,333076,183305,5,"MS"
19992159,333077,12836,"ms087_unnamed hydric soils (133de)_0_5_latonia-urban land complex_c5lf_0",1474181,12836,333077,183306,5,"MS"
19992160,333077,12836,"ms087_cahaba_0_5_latonia-urban land complex_c5lf_0",1473242,12836,333077,183306,5,"MS"
19992161,333077,12836,"ms087_prentiss_0_5_latonia-urban land complex_c5lf_0",1474149,12836,333077,183306,5,"MS"
19992162,333077,12836,"ms087_latonia_1_45_latonia-urban land complex_c5lf_0",383669,12836,333077,183306,45,"MS"
19992163,333077,12836,"ms087_urban land_1_40_latonia-urban land complex_c5lf_0",383670,12836,333077,183306,40,"MS"
19991821,333080,12836,"ms087_kinston_0_12_nugent-jena association_c5lj_0",1473306,12836,333080,183309,12,"MS"
19991822,333080,12836,"ms087_latonia_0_12_nugent-jena association_c5lj_0",1473300,12836,333080,183309,12,"MS"
19991823,333080,12836,"ms087_jena_1_28_nugent-jena association_c5lj_0",383681,12836,333080,183309,28,"MS"
19991824,333080,12836,"ms087_nugent_1_48_nugent-jena association_c5lj_0",383680,12836,333080,183309,48,"MS"
19992000,333083,12836,"ms087_unnamed hydric soils (133de)_0_5_paden silt loam_c5lm_0",1474182,12836,333083,183312,5,"MS"
19992001,333083,12836,"ms087_savannah_0_5_paden silt loam_c5lm_0",1474217,12836,333083,183312,5,"MS"
19992002,333083,12836,"ms087_pheba_0_5_paden silt loam_c5lm_0",1474242,12836,333083,183312,5,"MS"
19992003,333083,12836,"ms087_paden_1_85_paden silt loam_c5lm_0",383686,12836,333083,183312,85,"MS"
19992004,333085,12836,"ms087_unnamed hydric soils (133dr)_0_5_pikeville sandy loam, 5 to 8 percent slopes, eroded_c5lp_0",1474187,12836,333085,183314,5,"MS"
19992005,333085,12836,"ms087_savannah_0_5_pikeville sandy loam, 5 to 8 percent slopes, eroded_c5lp_0",1474221,12836,333085,183314,5,"MS"
19992006,333085,12836,"ms087_ruston_0_5_pikeville sandy loam, 5 to 8 percent slopes, eroded_c5lp_0",1474151,12836,333085,183314,5,"MS"
19992007,333085,12836,"ms087_pikeville_1_85_pikeville sandy loam, 5 to 8 percent slopes, eroded_c5lp_0",383690,12836,333085,183314,85,"MS"
19991669,333086,12836,"ms087_pikeville_1_34_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",383691,12836,333086,183315,34,"MS"
19991670,333086,12836,"ms087_smithdale_1_31_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",383692,12836,333086,183315,31,"MS"
19991671,333086,12836,"ms087_unnamed hydric soils (133dr)_0_3_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",1474188,12836,333086,183315,3,"MS"
19991672,333086,12836,"ms087_savannah_0_8_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",1474222,12836,333086,183315,8,"MS"
19991673,333086,12836,"ms087_mantachie_0_8_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",1473600,12836,333086,183315,8,"MS"
19991674,333086,12836,"ms087_sweatman_0_8_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",1474157,12836,333086,183315,8,"MS"
19991675,333086,12836,"ms087_jena_0_8_pikeville-smithdale complex, 8 to 12 percent slopes, eroded_c5lq_0",1474241,12836,333086,183315,8,"MS"
19991676,333087,12836,"ms087_unnamed hydric soils (133de)_0_5_pits_c5lr_0",1474183,12836,333087,183316,5,"MS"
19991677,333087,12836,"ms087_pits_1_95_pits_c5lr_0",383693,12836,333087,183316,95,"MS"
19992550,333088,12836,"ms087_prentiss_1_90_prentiss loam, 0 to 2 percent slopes_c5ls_0",1453464,12836,333088,496996,90,"MS"
19992551,333088,12836,"ms087_unnamed hydric soils (133de)_0_3_prentiss loam, 0 to 2 percent slopes_c5ls_0",1453474,12836,333088,496996,3,"MS"
19992029,333089,12836,"ms087_prentiss_1_90_prentiss loam, 2 to 5 percent slopes_c5lt_0",1453470,12836,333089,496997,90,"MS"
19991678,333090,12836,"ms087_urban land_1_35_prentiss-urban land complex_c5lv_0",383700,12836,333090,183319,35,"MS"
19991679,333090,12836,"ms087_rosella_0_9_prentiss-urban land complex_c5lv_0",1355661,12836,333090,183319,9,"MS"
19991680,333090,12836,"ms087_steens_0_11_prentiss-urban land complex_c5lv_0",1474213,12836,333090,183319,11,"MS"
19991681,333090,12836,"ms087_prentiss_1_45_prentiss-urban land complex_c5lv_0",383699,12836,333090,183319,45,"MS"
19992164,333091,12836,"ms087_rosella_1_85_rosella silt loam_c5lw_0",383701,12836,333091,183320,85,"MS"
19992165,333091,12836,"ms087_steens_0_7_rosella silt loam_c5lw_0",1474214,12836,333091,183320,7,"MS"
19992166,333091,12836,"ms087_guyton_0_4_rosella silt loam_c5lw_0",1355523,12836,333091,183320,4,"MS"
19992167,333091,12836,"ms087_kinston_0_4_rosella silt loam_c5lw_0",1355642,12836,333091,183320,4,"MS"
19992168,333093,12836,"ms087_savannah_0_4_smithdale-saffell association, hilly_c5ly_0",1474229,12836,333093,183322,4,"MS"
19992169,333093,12836,"ms087_sweatman_0_4_smithdale-saffell association, hilly_c5ly_0",1474154,12836,333093,183322,4,"MS"
19992170,333093,12836,"ms087_ruston_0_4_smithdale-saffell association, hilly_c5ly_0",1474150,12836,333093,183322,4,"MS"
19992171,333093,12836,"ms087_pikeville_0_4_smithdale-saffell association, hilly_c5ly_0",1474127,12836,333093,183322,4,"MS"
19992172,333093,12836,"ms087_unnamed hydric soils (133dr)_0_2_smithdale-saffell association, hilly_c5ly_0",1474192,12836,333093,183322,2,"MS"
19992173,333093,12836,"ms087_saffell_1_24_smithdale-saffell association, hilly_c5ly_0",383705,12836,333093,183322,24,"MS"
19992174,333093,12836,"ms087_smithdale_1_50_smithdale-saffell association, hilly_c5ly_0",383704,12836,333093,183322,50,"MS"
19991698,333094,12836,"ms087_unnamed hydric soils (133de)_0_3_savannah silt loam, 0 to 2 percent slopes_c5lz_0",1474158,12836,333094,500000,3,"MS"
19991699,333094,12836,"ms087_savannah_1_90_savannah silt loam, 0 to 2 percent slopes_c5lz_0",1473728,12836,333094,500000,90,"MS"
19991825,333097,12836,"ms087_kipling_0_5_sessum silty clay loam_c5m2_0",1473608,12836,333097,183326,5,"MS"
19991826,333097,12836,"ms087_vaiden_0_4_sessum silty clay loam_c5m2_0",1473291,12836,333097,183326,4,"MS"
19991827,333097,12836,"ms087_unnamed hydric soils (135de)_0_6_sessum silty clay loam_c5m2_0",1474206,12836,333097,183326,6,"MS"
19991828,333097,12836,"ms087_sessum_1_85_sessum silty clay loam_c5m2_0",383711,12836,333097,183326,85,"MS"
19992025,333098,12836,"ms087_smithdale_1_90_smithdale fine sandy loam, 8 to 12 percent slopes_c5m3_0",1449627,12836,333098,496588,90,"MS"
19992026,333098,12836,"ms087_unnamed hydric soils (133dr)_0_2_smithdale fine sandy loam, 8 to 12 percent slopes_c5m3_0",1449628,12836,333098,496588,2,"MS"
19992008,333099,12836,"ms087_smithdale_1_85_smithdale fine sandy loam, 17 to 35 percent slopes_c5m4_0",383715,12836,333099,183328,85,"MS"
19992009,333099,12836,"ms087_unnamed hydric soils (133dr)_0_6_smithdale fine sandy loam, 17 to 35 percent slopes_c5m4_0",1474190,12836,333099,183328,6,"MS"
19992010,333099,12836,"ms087_saffell_0_5_smithdale fine sandy loam, 17 to 35 percent slopes_c5m4_0",1474152,12836,333099,183328,5,"MS"
19992011,333099,12836,"ms087_sweatman_0_4_smithdale fine sandy loam, 17 to 35 percent slopes_c5m4_0",1474156,12836,333099,183328,4,"MS"
19992175,333100,12836,"ms087_smithdale_1_43_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",383716,12836,333100,183329,43,"MS"
19992176,333100,12836,"ms087_saffell_1_30_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",383717,12836,333100,183329,30,"MS"
19992177,333100,12836,"ms087_unnamed hydric soils (133dr)_0_2_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",1474191,12836,333100,183329,2,"MS"
19992178,333100,12836,"ms087_sweatman_0_4_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",1474155,12836,333100,183329,4,"MS"
19992179,333100,12836,"ms087_savannah_0_5_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",1474223,12836,333100,183329,5,"MS"
19992180,333100,12836,"ms087_mantachie_0_7_smithdale-saffell complex, 15 to 35 percent slopes_c5m5_0",1473601,12836,333100,183329,7,"MS"
19992012,333101,12836,"ms087_savannah_0_14_smithdale-sweatman complex, 17 to 35 percent slopes_c5m6_0",1474230,12836,333101,183330,14,"MS"
19992013,333101,12836,"ms087_unnamed hydric soils (133dr)_0_6_smithdale-sweatman complex, 17 to 35 percent slopes_c5m6_0",1474193,12836,333101,183330,6,"MS"
19992014,333101,12836,"ms087_smithdale_1_45_smithdale-sweatman complex, 17 to 35 percent slopes_c5m6_0",383718,12836,333101,183330,45,"MS"
19992015,333101,12836,"ms087_sweatman_1_35_smithdale-sweatman complex, 17 to 35 percent slopes_c5m6_0",383719,12836,333101,183330,35,"MS"
19992181,333102,12836,"ms087_guyton_0_5_steens fine sandy loam_c5m7_0",1355698,12836,333102,183331,5,"MS"
19992182,333102,12836,"ms087_steens_1_85_steens fine sandy loam_c5m7_0",383722,12836,333102,183331,85,"MS"
19992183,333102,12836,"ms087_rosella_0_10_steens fine sandy loam_c5m7_0",1355662,12836,333102,183331,10,"MS"
19991682,333103,12836,"ms087_okolona_0_7_sumter silty clay loam, 2 to 5 percent slopes, eroded_c5m8_0",1473277,12836,333103,183332,7,"MS"
19991683,333103,12836,"ms087_binnsville_0_4_sumter silty clay loam, 2 to 5 percent slopes, eroded_c5m8_0",1473547,12836,333103,183332,4,"MS"
19991684,333103,12836,"ms087_demopolis_0_4_sumter silty clay loam, 2 to 5 percent slopes, eroded_c5m8_0",1473533,12836,333103,183332,4,"MS"
19991685,333103,12836,"ms087_sumter_1_85_sumter silty clay loam, 2 to 5 percent slopes, eroded_c5m8_0",383723,12836,333103,183332,85,"MS"
19991686,333104,12836,"ms087_sumter_1_85_sumter silty clay loam, 5 to 12 percent slopes, eroded_c5m9_0",383724,12836,333104,183333,85,"MS"
19991687,333104,12836,"ms087_demopolis_0_5_sumter silty clay loam, 5 to 12 percent slopes, eroded_c5m9_0",1473536,12836,333104,183333,5,"MS"
19991688,333104,12836,"ms087_binnsville_0_5_sumter silty clay loam, 5 to 12 percent slopes, eroded_c5m9_0",1473548,12836,333104,183333,5,"MS"
19991689,333104,12836,"ms087_unnamed hydric soils (135de)_0_5_sumter silty clay loam, 5 to 12 percent slopes, eroded_c5m9_0",1474207,12836,333104,183333,5,"MS"
19991690,333105,12836,"ms087_unnamed hydric soils (135de)_0_10_sumter-demopolis-chalk outcrop complex, 5 to 20 percent slopes, severely eroded_c5mb_0",1474208,12836,333105,183334,10,"MS"
19991691,333105,12836,"ms087_chalk outcrop_1_55_sumter-demopolis-chalk outcrop complex, 5 to 20 percent slopes, severely eroded_c5mb_0",383727,12836,333105,183334,55,"MS"
19991692,333105,12836,"ms087_sumter_1_20_sumter-demopolis-chalk outcrop complex, 5 to 20 percent slopes, severely eroded_c5mb_0",383725,12836,333105,183334,20,"MS"
19991693,333105,12836,"ms087_demopolis_1_15_sumter-demopolis-chalk outcrop complex, 5 to 20 percent slopes, severely eroded_c5mb_0",383726,12836,333105,183334,15,"MS"
19991694,333106,12836,"ms087_tuscumbia_1_85_tuscumbia silty clay_c5mc_0",383728,12836,333106,183335,85,"MS"
19991695,333106,12836,"ms087_catalpa_0_5_tuscumbia silty clay_c5mc_0",1473456,12836,333106,183335,5,"MS"
19991696,333106,12836,"ms087_leeper_0_10_tuscumbia silty clay_c5mc_0",1473520,12836,333106,183335,10,"MS"
19992184,333107,12836,"ms087_urban land_1_100_urban land_c5md_0",383731,12836,333107,183336,100,"MS"
19992016,333108,12836,"ms087_vaiden_1_85_vaiden silty clay, 0 to 2 percent slopes_c5mf_0",383732,12836,333108,183337,85,"MS"
19992017,333108,12836,"ms087_kipling_0_4_vaiden silty clay, 0 to 2 percent slopes_c5mf_0",1473609,12836,333108,183337,4,"MS"
19992018,333108,12836,"ms087_brooksville_0_4_vaiden silty clay, 0 to 2 percent slopes_c5mf_0",1473269,12836,333108,183337,4,"MS"
19992019,333108,12836,"ms087_sumter_0_4_vaiden silty clay, 0 to 2 percent slopes_c5mf_0",1402914,12836,333108,183337,4,"MS"
19992020,333108,12836,"ms087_unnamed hydric soils (135de)_0_3_vaiden silty clay, 0 to 2 percent slopes_c5mf_0",1474209,12836,333108,183337,3,"MS"
19992185,333109,12836,"ms087_vaiden_1_85_vaiden silty clay, 2 to 5 percent slopes, eroded_c5mg_0",383733,12836,333109,183338,85,"MS"
19992186,333109,12836,"ms087_kipling_0_9_vaiden silty clay, 2 to 5 percent slopes, eroded_c5mg_0",1473610,12836,333109,183338,9,"MS"
19992187,333109,12836,"ms087_brooksville_0_6_vaiden silty clay, 2 to 5 percent slopes, eroded_c5mg_0",1473271,12836,333109,183338,6,"MS"
19992021,333110,12836,"ms087_unnamed hydric soils (135de)_0_5_vaiden silty clay, 5 to 8 percent slopes, eroded_c5mh_0",1474211,12836,333110,183339,5,"MS"
19992022,333110,12836,"ms087_binnsville_0_5_vaiden silty clay, 5 to 8 percent slopes, eroded_c5mh_0",1473549,12836,333110,183339,5,"MS"
19992023,333110,12836,"ms087_demopolis_0_5_vaiden silty clay, 5 to 8 percent slopes, eroded_c5mh_0",1473539,12836,333110,183339,5,"MS"
19992024,333110,12836,"ms087_vaiden_1_85_vaiden silty clay, 5 to 8 percent slopes, eroded_c5mh_0",383734,12836,333110,183339,85,"MS"
19991829,333111,12836,"ms087_water_1_100_water_c5mj_0",383735,12836,333111,183340,100,"MS"
19992432,333095,12836,"ms087_ora_0_10_savannah silt loam, 2 to 5 percent slopes_2xz8d_0",2372565,12836,2710280,746413,10,"MS"
19992433,333095,12836,"ms087_savannah_1_90_savannah silt loam, 2 to 5 percent slopes_2xz8d_0",2372564,12836,2710280,746413,90,"MS"
19993692,333112,12837,"ms091_bibb_0_5_bassfield sandy loam, 0 to 2 percent slopes_c5mk_0",1344807,12837,333112,183341,5,"MS"
19993691,333112,12837,"ms091_bassfield_1_95_bassfield sandy loam, 0 to 2 percent slopes_c5mk_0",383736,12837,333112,183341,95,"MS"
19993693,333114,12837,"ms091_bibb_0_3_cascilla-chenneby association, frequently flooded_c5mm_0",1344999,12837,333114,183343,3,"MS"
19993694,333114,12837,"ms091_chenneby_1_35_cascilla-chenneby association, frequently flooded_c5mm_0",383741,12837,333114,183343,35,"MS"
19993695,333114,12837,"ms091_cascilla_1_50_cascilla-chenneby association, frequently flooded_c5mm_0",383740,12837,333114,183343,50,"MS"
19993676,333116,12837,"ms091_cascilla_1_95_cascilla silt loam, frequently flooded_c5mp_0",383745,12837,333116,183345,95,"MS"
19993675,333116,12837,"ms091_bibb_0_5_cascilla silt loam, frequently flooded_c5mp_0",1344998,12837,333116,183345,5,"MS"
19993548,333117,12837,"ms091_dorovan_1_54_dorovan-croatan association, frequently flooded_c5mq_0",383747,12837,333117,183346,54,"MS"
19993549,333117,12837,"ms091_croatan_1_35_dorovan-croatan association, frequently flooded_c5mq_0",383748,12837,333117,183346,35,"MS"
19993677,333118,12837,"ms091_bibb_0_3_falkner-benndale association, undulating_c5mr_0",1345078,12837,333118,183347,3,"MS"
19993678,333118,12837,"ms091_benndale_1_32_falkner-benndale association, undulating_c5mr_0",383751,12837,333118,183347,32,"MS"
19993679,333118,12837,"ms091_falkner_1_48_falkner-benndale association, undulating_c5mr_0",383750,12837,333118,183347,48,"MS"
19993369,333120,12837,"ms091_bibb_0_5_falkner silt loam, 5 to 8 percent slopes_c5mt_0",1345077,12837,333120,183349,5,"MS"
19993370,333120,12837,"ms091_falkner_1_95_falkner silt loam, 5 to 8 percent slopes_c5mt_0",383755,12837,333120,183349,95,"MS"
19993372,333122,12837,"ms091_nugent_1_40_jena-nugent association, frequently flooded_c5mw_0",383761,12837,333122,183351,40,"MS"
19993373,333122,12837,"ms091_bibb_0_3_jena-nugent association, frequently flooded_c5mw_0",1345014,12837,333122,183351,3,"MS"
19993371,333122,12837,"ms091_jena_1_45_jena-nugent association, frequently flooded_c5mw_0",383760,12837,333122,183351,45,"MS"
19993375,333123,12837,"ms091_jena_1_95_jena fine sandy loam, frequently flooded_c5mx_0",383764,12837,333123,183352,95,"MS"
19993374,333123,12837,"ms091_bibb_0_5_jena fine sandy loam, frequently flooded_c5mx_0",1345005,12837,333123,183352,5,"MS"
19993550,333124,12837,"ms091_bigbee_1_38_jena-bigbee complex, frequently flooded_c5my_0",383767,12837,333124,183353,38,"MS"
19993552,333124,12837,"ms091_bibb_0_3_jena-bigbee complex, frequently flooded_c5my_0",1345008,12837,333124,183353,3,"MS"
19993551,333124,12837,"ms091_jena_1_47_jena-bigbee complex, frequently flooded_c5my_0",383766,12837,333124,183353,47,"MS"
19993680,333125,12837,"ms091_croatan_1_39_johnston-croatan complex, frequently flooded_c5mz_0",383771,12837,333125,183354,39,"MS"
19993681,333125,12837,"ms091_johnston_1_51_johnston-croatan complex, frequently flooded_c5mz_0",383770,12837,333125,183354,51,"MS"
19993554,333126,12837,"ms091_bibb_0_5_latonia sandy loam, 0 to 2 percent slopes_c5n0_0",1345081,12837,333126,183355,5,"MS"
19993553,333126,12837,"ms091_latonia_1_95_latonia sandy loam, 0 to 2 percent slopes_c5n0_0",383773,12837,333126,183355,95,"MS"
19993696,333130,12837,"ms091_nugent_1_95_nugent sand, frequently flooded_c5n4_0",383778,12837,333130,183359,95,"MS"
19993697,333130,12837,"ms091_bibb_0_5_nugent sand, frequently flooded_c5n4_0",1345016,12837,333130,183359,5,"MS"
19993700,333131,12837,"ms091_petal_1_36_petal-susquehanna association, rolling_c5n5_0",383780,12837,333131,183360,36,"MS"
19993701,333131,12837,"ms091_susquehanna_1_26_petal-susquehanna association, rolling_c5n5_0",383781,12837,333131,183360,26,"MS"
19993699,333131,12837,"ms091_unnamed hydric soils (133dr)_0_3_petal-susquehanna association, rolling_c5n5_0",1478195,12837,333131,183360,3,"MS"
19993698,333131,12837,"ms091_bibb_0_3_petal-susquehanna association, rolling_c5n5_0",1345087,12837,333131,183360,3,"MS"
19993377,333137,12837,"ms091_saffell_1_26_smithdale-saffell-lucy association, hilly_c5nc_0",383793,12837,333137,183366,26,"MS"
19993379,333137,12837,"ms091_bibb_0_3_smithdale-saffell-lucy association, hilly_c5nc_0",1345105,12837,333137,183366,3,"MS"
19993378,333137,12837,"ms091_smithdale_1_45_smithdale-saffell-lucy association, hilly_c5nc_0",383792,12837,333137,183366,45,"MS"
19993376,333137,12837,"ms091_lucy_1_18_smithdale-saffell-lucy association, hilly_c5nc_0",383794,12837,333137,183366,18,"MS"
19993381,333138,12837,"ms091_saffell_1_95_saffell gravelly sandy loam, 8 to 40 percent slopes_c5nd_0",383796,12837,333138,183367,95,"MS"
19993380,333138,12837,"ms091_bibb_0_5_saffell gravelly sandy loam, 8 to 40 percent slopes_c5nd_0",1345090,12837,333138,183367,5,"MS"
19993556,333142,12837,"ms091_smithdale_1_95_smithdale sandy loam, 8 to 15 percent slopes_c5nj_0",383801,12837,333142,183371,95,"MS"
19993555,333142,12837,"ms091_bibb_0_5_smithdale sandy loam, 8 to 15 percent slopes_c5nj_0",1345100,12837,333142,183371,5,"MS"
19993702,333145,12837,"ms091_water_1_100_water_c5nm_0",383806,12837,333145,183374,100,"MS"
19993967,333121,12837,"ms091_stough_0_5_guyton silt loam, 0 to 1 percent slopes, frequently flooded_2w8yf_0",2407967,12837,2659999,760192,5,"MS"
19993965,333121,12837,"ms091_myatt_0_5_guyton silt loam, 0 to 1 percent slopes, frequently flooded_2w8yf_0",2407966,12837,2659999,760192,5,"MS"
19993966,333121,12837,"ms091_guyton_1_90_guyton silt loam, 0 to 1 percent slopes, frequently flooded_2w8yf_0",2407963,12837,2659999,760192,90,"MS"
19994297,333146,12838,"ms095_alluvial land_1_100_alluvial land_c5nn_0",1372973,12838,333146,183375,100,"MS"
19994298,333147,12838,"ms095_bibb_1_51_bibb and mantachie soils_c5np_0",383808,12838,333147,183376,51,"MS"
19994299,333147,12838,"ms095_mantachie_1_49_bibb and mantachie soils_c5np_0",383809,12838,333147,183376,49,"MS"
19994300,333148,12838,"ms095_brooksville_1_100_brooksville silty clay, 0 to 2 percent slopes_c5nq_0",383810,12838,333148,183377,100,"MS"
19994506,333149,12838,"ms095_brooksville_1_100_brooksville silty clay, 2 to 5 percent slopes_c5nr_0",383811,12838,333149,183378,100,"MS"
19994639,333150,12838,"ms095_brooksville_1_100_brooksville silty clay, 2 to 5 percent slopes, eroded_c5ns_0",383812,12838,333150,183379,100,"MS"
19994507,333151,12838,"ms095_cahaba_1_100_cahaba fine sandy loam, 0 to 2 percent slopes_c5nt_0",383813,12838,333151,183380,100,"MS"
19994640,333152,12838,"ms095_cahaba_1_100_cahaba fine sandy loam, 2 to 5 percent slopes, eroded_c5nv_0",383814,12838,333152,183381,100,"MS"
19994351,333153,12838,"ms095_cahaba_1_100_cahaba fine sandy loam, 5 to 8 percent slopes, severely eroded_c5nw_0",383815,12838,333153,183382,100,"MS"
19994352,333154,12838,"ms095_unnamed hydric soils (135fp)_0_5_catalpa silty clay_c5nx_0",1476337,12838,333154,183383,5,"MS"
19994353,333154,12838,"ms095_tuscumbia_0_5_catalpa silty clay_c5nx_0",1476536,12838,333154,183383,5,"MS"
19994354,333154,12838,"ms095_catalpa_1_90_catalpa silty clay_c5nx_0",383816,12838,333154,183383,90,"MS"
19994355,333155,12838,"ms095_cuthbert_1_100_cuthbert silt loam, 2 to 5 percent slopes (sweatman)_c5ny_0",383820,12838,333155,183384,100,"MS"
19994356,333156,12838,"ms095_cuthbert_1_100_cuthbert silt loam, 5 to 8 percent slopes (sweatman)_c5nz_0",383821,12838,333156,183385,100,"MS"
19994641,333157,12838,"ms095_cuthbert_1_100_cuthbert silt loam, 8 to 12 percent slopes, eroded (sweatman)_c5p0_0",383822,12838,333157,183386,100,"MS"
19994508,333158,12838,"ms095_cuthbert_1_100_cuthbert silty clay loam, 5 to 8 percent slopes, severely eroded (sweatman)_c5p1_0",383823,12838,333158,183387,100,"MS"
19994642,333159,12838,"ms095_cuthbert_1_100_cuthbert silty clay loam, 8 to 12 percent slopes, severely eroded (sweatman)_c5p2_0",383824,12838,333159,183388,100,"MS"
19994509,333160,12838,"ms095_eustis_1_100_eustis loamy sand, terrace, 0 to 2 percent slopes_c5p3_0",383825,12838,333160,183389,100,"MS"
19994643,333161,12838,"ms095_eutaw_1_90_eutaw silt loam, deep_c5p4_0",383826,12838,333161,183390,90,"MS"
19994644,333161,12838,"ms095_vaiden_0_10_eutaw silt loam, deep_c5p4_0",1476346,12838,333161,183390,10,"MS"
19994301,333162,12838,"ms095_eutaw_1_90_eutaw silty clay, deep_c5p5_0",383828,12838,333162,183391,90,"MS"
19994302,333162,12838,"ms095_vaiden_0_10_eutaw silty clay, deep_c5p5_0",1476347,12838,333162,183391,10,"MS"
19994303,333163,12838,"ms095_geiger_1_100_geiger silt loam (sessum)_c5p6_0",383830,12838,333163,183392,100,"MS"
19994304,333164,12838,"ms095_geiger_1_100_geiger silty clay (sessum)_c5p7_0",383831,12838,333164,183393,100,"MS"
19994305,333165,12838,"ms095_greenville_1_100_greenville clay loam, 2 to 5 percent slopes, severely eroded (caledonia)_c5p8_0",383832,12838,333165,183394,100,"MS"
19994645,333166,12838,"ms095_greenville_1_100_greenville clay loam, 5 to 8 percent slopes, severely eroded (caledonia)_c5p9_0",383833,12838,333166,183395,100,"MS"
19994510,333167,12838,"ms095_greenville_1_100_greenville loam, 0 to 2 percent slopes (caledonia)_c5pb_0",383834,12838,333167,183396,100,"MS"
19994646,333168,12838,"ms095_greenville_1_100_greenville loam, 2 to 5 percent slopes, eroded (caledonia)_c5pc_0",383835,12838,333168,183397,100,"MS"
19994357,333170,12838,"ms095_gullied land_1_100_gullied land, acid_c5pf_0",383837,12838,333170,183399,100,"MS"
19994358,333171,12838,"ms095_gullied land_1_100_gullied land, alkaline_c5pg_0",383838,12838,333171,183400,100,"MS"
19994359,333172,12838,"ms095_unnamed hydric soils (135fp)_0_10_houlka silty clay_c5ph_0",1476348,12838,333172,183401,10,"MS"
19994360,333172,12838,"ms095_houlka_1_90_houlka silty clay_c5ph_0",383839,12838,333172,183401,90,"MS"
19994361,333173,12838,"ms095_unnamed hydric soils (135fp)_0_10_houlka very fine sandy loam, local alluvium (marietta)_c5pj_0",1476350,12838,333173,183402,10,"MS"
19994362,333173,12838,"ms095_houlka_1_90_houlka very fine sandy loam, local alluvium (marietta)_c5pj_0",383842,12838,333173,183402,90,"MS"
19994511,333174,12838,"ms095_houston_1_100_houston clay, 0 to 2 percent slopes (okolona)_c5pk_0",383845,12838,333174,183403,100,"MS"
19994647,333175,12838,"ms095_houston_1_100_houston clay, 2 to 5 percent slopes (okolona)_c5pl_0",383846,12838,333175,183404,100,"MS"
19994512,333176,12838,"ms095_houston_1_100_houston clay, 2 to 5 percent slopes, eroded (okolona)_c5pm_0",383847,12838,333176,183405,100,"MS"
19994648,333177,12838,"ms095_houston_1_100_houston clay, 5 to 8 percent slopes, eroded (sumter)_c5pn_0",383848,12838,333177,183406,100,"MS"
19994306,333178,12838,"ms095_iuka_1_95_iuka soils_c5pp_0",383849,12838,333178,183407,95,"MS"
19994307,333178,12838,"ms095_unnamed hydric soils (133fp)_0_5_iuka soils_c5pp_0",1476401,12838,333178,183407,5,"MS"
19994308,333179,12838,"ms095_kipling variant_1_100_kipling silt loam, moderately well drained variant, 0 to 2 percent slopes_c5pq_0",383852,12838,333179,183408,100,"MS"
19994309,333180,12838,"ms095_kipling variant_1_100_kipling silt loam, moderately well drained variant, 2 to 5 percent slopes_c5pr_0",383853,12838,333180,183409,100,"MS"
19994310,333181,12838,"ms095_leaf_1_92_leaf silt loam (adaton)_c5ps_0",383854,12838,333181,183410,92,"MS"
19994311,333181,12838,"ms095_stough_0_8_leaf silt loam (adaton)_c5ps_0",1476537,12838,333181,183410,8,"MS"
19994513,333183,12838,"ms095_mantachie_1_95_mantachie soils_c5pv_0",383859,12838,333183,183412,95,"MS"
19994514,333183,12838,"ms095_unnamed hydric soils (133fp)_0_5_mantachie soils_c5pv_0",1476405,12838,333183,183412,5,"MS"
